Time [s],X [°/s],Y [°/s],Z [°/s]
216.9505,20.50813,70.1915,-41.2604
216.95175,21.11849,69.337,-42.23697
216.953,21.97299,68.11627,-42.48112
216.95425,22.33921,67.50591,-43.09148
216.9555,21.85092,67.87213,-42.96941
216.95675,21.60678,66.77348,-43.94598
216.958,21.97299,66.28519,-44.43427
216.959,21.24056,65.55276,-43.94598
216.96025,21.36263,64.08789,-45.16671
216.9615,21.11849,65.43069,-45.04463
216.96275,22.09506,63.96582,-45.77707
216.964,22.21714,62.86717,-46.02121
216.96525,20.50813,63.72168,-45.65499
216.9665,21.85092,63.11131,-45.77707
216.96775,21.36263,62.62302,-46.26535
216.969,21.72885,62.25681,-45.53292
216.97,22.58335,61.15816,-45.28878
216.97125,22.58335,60.66987,-46.63157
216.9725,21.72885,61.03609,-46.38743
216.97375,21.4847,61.52438,-47.24193
216.975,22.94957,61.52438,-46.99779
216.976,22.94957,61.03609,-46.99779
216.97725,22.33921,61.28023,-46.02121
216.9785,21.11849,61.89059,-46.75364
216.97975,22.8275,60.91402,-46.87572
216.981,22.09506,60.91402,-48.09644
216.98225,22.8275,60.42573,-47.73022
216.9835,21.72885,60.18158,-49.19509
216.98475,22.8275,59.93744,-47.97437
216.986,23.80407,58.83879,-47.85229
216.987,22.09506,57.98428,-48.46265
216.98825,23.19371,56.64149,-48.09644
216.9895,23.80407,54.81041,-48.7068
216.99075,23.43786,53.22347,-48.7068
216.992,23.43786,51.51446,-48.46265
216.99325,24.78065,49.80545,-48.7068
216.9945,23.19371,49.43923,-47.85229
216.99575,24.17029,47.73022,-47.364
216.997,25.0248,45.28878,-47.60815
216.998,24.53651,45.65499,-47.85229
216.99925,23.682,44.06805,-46.75364
217.0005,24.29236,40.28382,-46.26535
217.00175,24.41443,38.94102,-46.14328
217.003,24.04822,38.33066,-45.77707
217.00425,23.31579,38.69688,-46.02121
217.0055,23.43786,36.37751,-46.14328
217.00675,22.58335,34.79057,-46.75364
217.008,21.72885,33.93607,-45.53292
217.009,21.97299,32.4712,-44.92256
217.01025,20.99641,31.73877,-45.16671
217.0115,21.11849,31.00633,-45.04463
217.01275,20.6302,29.78561,-45.28878
217.014,20.6302,28.68696,-44.67842
217.01525,20.14191,28.19867,-44.19013
217.0165,19.40948,27.83246,-44.80049
217.01775,19.16533,26.85588,-45.53292
217.019,19.53155,26.73381,-44.92256
217.02,18.31083,26.24552,-45.04463
217.02125,16.11353,26.12345,-44.55634
217.0225,17.45632,25.51308,-44.55634
217.02375,17.09011,24.17029,-43.70184
217.025,16.2356,23.682,-42.48112
217.026,16.84596,22.8275,-42.96941
217.02725,15.74731,22.46128,-42.35904
217.0285,14.89281,21.24056,-41.74868
217.02975,13.67208,20.38605,-40.03967
217.031,13.55001,18.92119,-39.42931
217.03225,13.55001,18.67704,-38.69688
217.0335,12.93965,17.94461,-38.08652
217.03475,13.18379,16.47974,-37.47616
217.036,12.93965,14.16037,-35.27886
217.037,11.96307,13.91623,-33.81399
217.03825,11.841,13.30587,-32.4712
217.0395,12.57343,12.93965,-31.49462
217.04075,12.81758,11.35271,-30.2739
217.042,12.69551,11.35271,-28.32075
217.04325,12.69551,12.45136,-26.73381
