Time [s],X [°/s],Y [°/s],Z [°/s]
166.249,33.20363,18.31083,-29.41939
166.25025,32.95949,18.18876,-29.78561
166.2515,32.4712,18.79911,-29.90768
166.25275,32.71534,18.79911,-28.9311
166.254,33.3257,19.65362,-29.05318
166.25525,34.18021,19.04326,-28.9311
166.2565,33.56985,19.16533,-28.56489
166.25775,31.73877,20.01984,-28.44282
166.259,33.3257,17.70047,-28.32075
166.26,34.18021,18.4329,-27.83246
166.26125,34.18021,19.04326,-27.71038
166.2625,34.54642,18.79911,-27.83246
166.26375,34.30228,18.4329,-27.10002
166.265,36.01129,16.72389,-26.73381
166.266,35.523,18.31083,-26.97795
166.26725,35.523,18.18876,-26.97795
166.2685,35.523,17.33425,-26.73381
166.26975,36.01129,18.06668,-26.85588
166.271,36.8658,17.33425,-27.34417
166.27225,37.96445,16.84596,-26.61173
166.2735,37.84237,17.21218,-25.51308
166.27475,37.35408,17.94461,-26.24552
166.276,37.84237,17.45632,-26.85588
166.27725,39.0631,17.45632,-25.51308
166.2785,38.20859,18.18876,-25.63516
166.27975,37.7203,19.04326,-25.0248
166.281,38.69688,19.16533,-25.14687
166.282,38.94102,18.4329,-23.92615
166.28325,39.18517,18.67704,-24.17029
166.2845,39.30724,18.55497,-22.58335
166.28575,39.30724,19.16533,-24.29236
166.287,39.42931,18.92119,-22.46128
166.288,38.81895,18.55497,-21.11849
166.28925,38.81895,19.53155,-20.38605
166.2905,38.20859,20.50813,-20.26398
166.29175,39.0631,20.14191,-19.89776
166.293,39.42931,20.75227,-19.2874
166.29425,38.81895,20.99641,-18.79911
166.2955,37.59823,22.46128,-18.06668
166.29675,37.7203,22.33921,-18.06668
166.298,38.08652,23.07164,-18.4329
166.299,39.18517,22.58335,-18.06668
166.30025,39.18517,23.31579,-17.45632
166.3015,39.79553,23.55993,-16.84596
166.30275,39.67346,23.80407,-15.50317
166.304,38.94102,24.29236,-15.62524
166.30525,39.55138,24.65858,-15.25902
166.3065,39.55138,25.26894,-15.01488
