Time [s],X [°/s],Y [°/s],Z [°/s]
244.01,-5.127031,-38.08652,-2.197299
244.011,-5.127031,-38.81895,-1.831083
244.01225,-4.516671,-40.40589,-2.075227
244.0135,-4.882887,-39.79553,-1.342794
244.01475,-4.272526,-38.94102,-1.70901
244.016,-5.249104,-38.08652,-1.953155
244.017,-4.882887,-39.67346,-2.197299
244.01825,-4.150454,-42.84733,-2.929732
244.0195,-6.225681,-42.23697,-2.197299
244.02075,-5.249104,-41.74868,-2.685588
244.022,-5.004959,-40.52796,-2.441443
244.02325,-4.760815,-40.65004,-1.220722
244.0245,-5.371176,-40.40589,-2.685588
244.02575,-4.028382,-42.35904,-2.929732
244.027,-5.127031,-42.23697,-2.075227
244.028,-4.272526,-42.35904,-2.319371
244.02925,-4.882887,-43.33562,-2.197299
244.0305,-4.882887,-42.48112,-2.319371
244.03175,-4.272526,-43.4577,-3.051804
244.033,-4.028382,-40.16175,-3.051804
244.034,-4.516671,-40.03967,-3.051804
244.03525,-4.394598,-41.38247,-3.418021
244.0365,-5.371176,-42.23697,-3.051804
244.03775,-6.103609,-38.69688,-2.197299
244.039,-4.760815,-37.47616,-2.441443
244.04025,-4.516671,-40.03967,-2.685588
244.0415,-4.272526,-41.87075,-2.441443
244.04275,-5.493248,-41.2604,-1.342794
244.044,-5.737392,-39.79553,-2.685588
244.045,-4.638742,-40.16175,-3.418021
244.04625,-3.784237,-41.38247,-1.70901
244.0475,-4.150454,-42.23697,-2.319371
244.04875,-4.150454,-40.40589,-3.051804
244.05,-3.295949,-40.03967,-2.929732
244.05125,-2.929732,-40.89418,-2.319371
244.0525,-2.685588,-40.03967,-2.685588
244.05375,-3.295949,-39.55138,-2.563516
244.055,-4.028382,-38.69688,-2.319371
244.056,-3.418021,-38.81895,-2.319371
244.05725,-3.051804,-39.0631,-2.075227
244.0585,-3.784237,-40.52796,-1.586938
244.05975,-4.394598,-39.18517,-1.342794
244.061,-3.662165,-38.45274,-1.953155
244.062,-3.051804,-39.9176,-2.80766
244.06325,-1.70901,-41.99283,-2.563516
244.0645,-2.685588,-43.82391,-2.197299
244.06575,-4.150454,-39.55138,-2.685588
244.067,-2.685588,-39.42931,-2.197299
244.06825,-2.929732,-40.16175,-1.586938
244.0695,-3.90631,-40.16175,-2.685588
244.07075,-3.418021,-39.18517,-1.831083
244.072,-2.929732,-38.33066,-2.319371
244.073,-2.685588,-39.0631,-2.685588
244.07425,-4.272526,-40.16175,-2.441443
244.0755,-2.80766,-41.01625,-1.953155
244.07675,-3.295949,-39.79553,-2.685588
244.078,-2.80766,-36.01129,-2.319371
244.079,-2.80766,-36.74372,-1.70901
244.08025,-3.295949,-37.35408,-2.441443
244.0815,-4.272526,-36.8658,-3.051804
244.08275,-4.394598,-37.7203,-3.662165
244.084,-4.272526,-38.20859,-2.197299
244.08525,-3.173877,-39.55138,-2.80766
244.0865,-3.173877,-40.28382,-2.685588
244.08775,-3.418021,-39.9176,-1.464866
244.089,-3.051804,-38.69688,-1.09865
244.09,-2.685588,-38.94102,-2.075227
244.09125,-3.90631,-38.57481,-1.70901
244.0925,-2.929732,-38.08652,-2.563516
244.09375,-3.173877,-38.08652,-3.540093
244.095,-2.929732,-39.42931,-2.319371
244.09625,-2.80766,-39.79553,-2.441443
244.0975,-3.784237,-38.81895,-2.075227
244.09875,-3.418021,-39.18517,-2.075227
244.1,-2.929732,-38.33066,-2.685588
244.101,-3.540093,-37.7203,-2.685588
244.10225,-2.80766,-38.69688,-2.319371
244.1035,-3.051804,-38.94102,-1.953155
244.10475,-2.197299,-41.2604,-2.441443
244.106,-3.295949,-40.65004,-2.563516
244.107,-3.662165,-39.79553,-2.441443
244.10825,-3.784237,-39.55138,-2.319371
244.1095,-2.685588,-37.96445,-2.685588
244.11075,-3.540093,-37.7203,-1.70901
244.112,-2.685588,-38.69688,-1.953155
244.11325,-3.784237,-37.23201,-1.953155
244.1145,-2.685588,-39.79553,-1.953155
244.11575,-3.418021,-41.87075,-2.197299
244.117,-4.272526,-41.13832,-1.831083
244.118,-3.784237,-39.9176,-2.685588
244.11925,-2.441443,-40.16175,-2.441443
244.1205,-2.929732,-39.30724,-2.197299
244.12175,-3.540093,-39.0631,-2.685588
244.123,-3.173877,-38.20859,-1.831083
244.124,-2.197299,-38.81895,-1.953155
244.12525,-1.464866,-42.1149,-1.586938
244.1265,-2.563516,-41.01625,-2.319371
244.12775,-2.929732,-38.94102,-2.563516
244.129,-3.051804,-37.7203,-2.441443
244.13025,-2.80766,-38.45274,-2.197299
244.1315,-3.051804,-39.42931,-1.09865
244.13275,-1.586938,-42.96941,-2.075227
244.134,-4.394598,-40.03967,-1.586938
244.135,-3.051804,-39.55138,-2.075227
244.13625,-2.929732,-41.87075,-2.319371
244.1375,-3.784237,-40.40589,-1.953155
244.13875,-2.563516,-38.69688,-2.075227
244.14,-1.831083,-41.62661,-2.075227
244.14125,-3.662165,-40.77211,-1.831083
