Time [s],X [°/s],Y [°/s],Z [°/s]
779.77175,-7.080186,29.29732,23.07164
779.773,-7.934691,30.02975,23.92615
779.774,-6.469825,29.29732,23.55993
779.77525,-7.080186,29.66354,23.55993
779.7765,-6.958114,29.41939,23.682
779.77775,-7.568475,29.90768,23.80407
779.779,-7.446403,28.9311,24.41443
779.78,-7.934691,30.15183,26.12345
779.78125,-6.958114,29.90768,26.61173
779.7825,-7.202258,30.2739,26.36759
779.78375,-7.568475,29.90768,27.2221
779.785,-7.812619,31.86084,28.0766
779.78625,-8.178836,31.73877,29.17525
779.7875,-9.155413,32.10498,30.02975
779.78875,-9.887846,33.81399,30.15183
779.79,-9.521629,33.69192,30.2739
779.791,-9.643702,32.59327,31.49462
779.79225,-10.49821,34.05814,31.86084
779.7935,-10.62028,33.44778,32.4712
779.79475,-9.521629,33.81399,32.95949
779.796,-11.10857,34.54642,33.20363
779.79725,-10.62028,34.30228,33.69192
779.7985,-11.35271,34.30228,34.79057
779.79975,-11.841,35.03471,34.6685
779.801,-12.57343,36.74372,35.76715
779.802,-12.57343,36.62165,36.13337
779.80325,-12.08514,35.40093,36.01129
779.8045,-13.18379,35.27886,36.49958
779.80575,-13.42794,36.01129,37.7203
779.807,-13.79416,36.13337,38.57481
779.808,-14.16037,37.7203,39.18517
779.80925,-13.06172,36.8658,39.67346
779.8105,-14.64866,38.81895,40.40589
779.81175,-14.77073,38.45274,40.03967
779.813,-14.16037,38.69688,41.38247
779.81425,-14.64866,39.0631,41.38247
779.8155,-15.01488,40.40589,41.38247
779.81675,-15.01488,39.9176,41.87075
779.818,-15.38109,39.67346,42.60319
779.819,-15.13695,39.79553,42.96941
779.82025,-14.77073,39.67346,43.57977
779.8215,-14.89281,39.42931,43.57977
779.82275,-14.40452,40.03967,43.4577
779.824,-15.62524,40.16175,42.96941
779.82525,-14.0383,39.30724,43.94598
779.8265,-14.52659,38.45274,44.80049
779.82775,-14.40452,38.20859,44.67842
779.829,-14.28244,37.35408,44.3122
779.83,-14.64866,38.81895,45.28878
779.83125,-15.13695,38.08652,45.41085
779.8325,-15.74731,39.0631,45.04463
779.83375,-15.38109,39.18517,44.92256
779.835,-15.86938,39.42931,44.92256
779.836,-15.25902,38.33066,45.16671
779.83725,-16.35767,40.03967,45.16671
779.8385,-15.74731,40.28382,45.04463
779.83975,-16.35767,41.01625,45.16671
779.841,-16.60182,40.16175,44.19013
779.84225,-15.13695,38.69688,45.41085
779.8435,-15.13695,38.94102,44.67842
779.84475,-16.11353,40.77211,44.55634
779.846,-14.0383,40.03967,46.02121
779.847,-14.28244,39.55138,45.16671
779.84825,-15.38109,40.40589,44.80049
779.8495,-14.64866,40.40589,45.04463
779.85075,-15.13695,40.65004,45.16671
779.852,-14.64866,40.28382,45.41085
779.85325,-15.50317,41.87075,46.02121
779.8545,-15.38109,42.35904,46.02121
779.85575,-14.16037,42.23697,45.28878
779.857,-14.28244,41.2604,44.55634
779.858,-14.40452,40.40589,44.80049
779.85925,-13.79416,41.74868,45.16671
779.8605,-12.81758,41.2604,45.04463
779.86175,-13.18379,41.74868,45.65499
779.863,-13.42794,42.23697,45.89914
779.864,-12.45136,41.50454,45.53292
779.86525,-12.08514,42.1149,45.89914
779.8665,-13.91623,43.57977,45.53292
779.86775,-13.06172,42.35904,45.77707
779.869,-12.81758,41.99283,46.02121
779.87025,-12.20722,42.84733,45.89914
779.8715,-11.96307,43.21355,45.16671
779.87275,-13.06172,45.16671,45.04463
779.874,-12.93965,43.21355,45.04463
779.87525,-11.23064,42.84733,44.92256
779.8765,-11.10857,44.3122,44.92256
779.87775,-11.59686,44.3122,46.14328
779.879,-11.59686,44.55634,45.89914
779.88,-9.399557,43.21355,45.41085
779.881,-10.74235,45.89914,45.04463
779.88225,-10.37613,45.41085,44.80049
779.8835,-9.887846,45.28878,44.55634
779.88475,-8.667125,44.92256,45.04463
779.886,-7.812619,44.55634,45.28878
779.88725,-8.42298,45.89914,44.92256
779.8885,-8.178836,45.28878,44.55634
779.88975,-8.545053,46.14328,44.3122
779.891,-8.42298,45.41085,44.67842
779.892,-8.42298,46.5095,45.04463
779.89325,-7.446403,45.89914,44.55634
779.8945,-7.32433,46.75364,43.21355
779.89575,-7.202258,47.24193,43.94598
779.897,-5.981536,47.364,43.82391
779.89825,-6.347753,48.09644,43.70184
779.8995,-6.71397,48.7068,43.33562
779.90075,-6.591897,48.09644,43.70184
779.902,-4.516671,46.75364,42.96941
779.903,-5.493248,48.21851,42.60319
779.90425,-5.737392,48.58472,42.23697
779.9055,-5.004959,48.82887,42.35904
779.90675,-3.90631,48.58472,42.23697
779.908,-4.272526,50.04959,41.87075
779.909,-4.638742,49.92752,41.99283
779.91025,-3.173877,50.53788,41.50454
779.9115,-2.563516,49.31716,41.50454
779.91275,-1.831083,50.04959,41.74868
779.914,-1.342794,51.02617,40.89418
779.91525,-1.09865,51.02617,40.03967
779.9165,0.4882887,51.14824,40.03967
779.91775,-0.2441444,52.24689,39.79553
779.919,1.220722,52.36896,38.57481
779.92,1.70901,52.85725,38.33066
779.92125,1.70901,52.85725,38.81895
779.9225,1.70901,52.73518,38.94102
779.92375,1.586938,54.07797,37.23201
779.925,2.075227,54.93248,36.98787
779.92625,3.418021,54.56626,36.62165
779.9275,3.90631,54.68834,36.49958
779.92875,3.784237,56.51942,36.01129
779.93,5.004959,56.39735,36.01129
779.931,6.347753,55.17662,35.88922
779.93225,5.981536,58.47257,36.13337
779.9335,6.225681,59.81536,35.523
779.93475,6.469825,61.15816,34.30228
779.936,8.300908,59.93744,34.18021
779.937,8.178836,61.03609,33.69192
779.93825,9.399557,60.5478,31.86084
779.9395,9.033341,61.64645,31.00633
779.94075,11.47478,61.03609,31.61669
779.942,10.25406,62.13474,30.51804
779.94325,11.71893,61.76852,30.39597
779.9445,12.69551,62.62302,30.51804
779.94575,13.18379,63.47753,30.02975
779.947,13.79416,63.72168,29.78561
779.948,14.28244,63.35546,28.68696
779.94925,15.50317,63.35546,28.19867
779.9505,15.50317,65.30862,28.19867
779.95175,16.47974,64.9424,27.71038
779.953,16.11353,66.04105,27.95453
779.95425,18.31083,64.57618,27.83246
779.9555,17.21218,65.91898,26.85588
779.95675,18.79911,67.26177,25.39101
779.958,17.82254,68.60456,25.26894
779.959,20.38605,67.50591,24.90272
779.96025,21.11849,67.26177,25.63516
779.9615,21.11849,68.60456,23.92615
779.96275,22.8275,68.84871,22.58335
779.964,22.33921,68.97078,21.11849
779.965,21.60678,69.09285,20.99641
779.96625,23.31579,69.45907,21.24056
779.9675,22.8275,71.29015,20.87434
779.96875,23.43786,71.41222,20.75227
779.97,24.78065,69.94736,19.53155
779.97125,25.8793,70.55772,19.40948
779.9725,25.51308,71.53429,19.40948
779.97375,25.14687,71.53429,19.53155
779.975,25.51308,72.63294,19.77569
779.976,25.51308,73.73159,21.11849
779.97725,26.00137,73.48745,20.75227
779.9785,25.26894,75.07439,21.36263
779.97975,26.24552,74.09781,22.94957
779.981,27.58831,70.92393,24.41443
779.982,26.73381,71.77844,23.43786
779.98325,27.10002,71.04601,24.17029
779.9845,26.73381,70.1915,25.39101
779.98575,26.97795,71.04601,24.04822
779.987,26.85588,71.53429,24.17029
779.98825,27.10002,71.90051,24.65858
779.9895,27.10002,71.65636,24.29236
779.99075,26.97795,71.04601,24.04822
779.992,27.34417,71.04601,25.39101
779.993,27.34417,70.80186,24.17029
779.99425,28.0766,70.06943,23.80407
779.9955,27.2221,70.80186,24.65858
779.99675,27.58831,70.1915,25.0248
779.998,26.97795,70.1915,24.90272
779.99925,26.24552,68.60456,24.04822
780.0005,25.63516,68.48249,24.53651
780.00175,24.90272,66.77348,23.31579
780.003,25.51308,66.40726,22.58335
780.004,24.53651,65.43069,23.31579
780.00525,24.17029,64.45411,24.41443
780.0065,22.46128,63.47753,24.41443
780.00775,22.70543,62.62302,24.53651
780.009,22.94957,61.15816,25.39101
780.01,21.36263,59.32708,26.85588
780.01125,21.11849,57.74014,28.68696
780.0125,21.11849,56.76356,28.68696
780.01375,21.85092,55.78698,29.66354
780.015,21.11849,55.66491,30.2739
780.01625,22.21714,54.56626,30.15183
780.0175,22.21714,54.20005,31.25048
780.01875,21.97299,52.73518,31.73877
780.02,20.75227,53.46761,32.83741
780.021,18.4329,53.58968,32.22705
780.02225,18.4329,52.85725,32.4712
780.0235,20.14191,51.88068,32.95949
780.02475,19.2874,52.24689,31.37255
780.026,17.94461,53.10139,30.51804
780.02725,16.72389,52.61311,30.15183
780.0285,14.77073,52.61311,29.66354
780.02975,13.91623,53.34554,29.17525
780.031,14.77073,52.73518,27.10002
780.032,13.55001,53.71176,24.78065
780.03325,12.81758,54.07797,21.36263
780.0345,12.45136,54.20005,17.70047
780.03575,10.37613,55.78698,16.47974
780.037,9.399557,53.71176,13.91623
780.03825,9.033341,53.34554,10.74235
780.0395,6.836042,53.58968,8.300908
780.04075,5.737392,52.97932,5.981536
780.042,5.371176,51.02617,3.90631
780.043,5.859465,50.04959,1.831083
780.04425,4.272526,50.41581,0.7324331
780.0455,3.784237,48.21851,-1.464866
780.04675,3.295949,46.5095,-2.80766
780.048,2.197299,45.89914,-3.051804
780.049,2.197299,45.16671,-3.90631
780.05025,2.685588,43.21355,-5.981536
780.0515,3.295949,41.13832,-7.202258
780.05275,2.80766,40.16175,-7.32433
780.054,0.8545052,40.40589,-8.056764
780.05525,0.2441444,39.42931,-8.056764
780.0565,0.2441444,38.69688,-8.300908
780.05775,-0.8545052,37.35408,-8.789197
780.059,-3.051804,37.7203,-9.399557
780.06,-2.075227,34.05814,-9.277485
780.06125,-3.295949,33.93607,-9.399557
780.0625,-4.516671,33.69192,-9.277485
780.06375,-5.493248,31.86084,-9.155413
780.065,-8.42298,31.61669,-9.399557
780.066,-9.399557,29.54147,-9.155413
780.06725,-10.25406,28.56489,-8.545053
780.0685,-11.47478,26.85588,-7.446403
780.06975,-12.69551,26.12345,-5.981536
780.071,-14.16037,24.53651,-6.71397
780.07225,-15.86938,23.92615,-5.371176
780.0735,-18.4329,23.19371,-4.882887
780.07475,-20.14191,22.21714,-4.394598
780.076,-20.75227,22.58335,-2.929732
780.077,-22.09506,22.46128,-1.831083
780.07825,-24.53651,22.09506,-0.7324331
780.0795,-25.14687,20.75227,-0.1220722
780.08075,-27.58831,19.77569,0.8545052
780.082,-27.71038,17.70047,1.831083
780.08325,-28.44282,16.60182,4.394598
780.0845,-30.2739,15.99146,5.249104
780.08575,-33.20363,15.62524,5.981536
780.087,-32.95949,13.30587,6.958114
780.088,-35.40093,13.91623,8.667125
780.08925,-35.64508,11.59686,11.23064
