Time [s],X [°/s],Y [°/s],Z [°/s]
511.117,-169.4362,461.1887,-178.4695
511.118,-162.7222,463.9963,-196.9024
511.11925,-154.6655,468.1468,-217.8988
511.1205,-148.3177,473.3959,-239.7498
511.12175,-142.092,474.6166,-259.2813
511.123,-135.256,474.2504,-276.2493
511.12425,-133.547,476.6918,-294.9264
511.1255,-128.9082,476.8139,-313.9696
511.12675,-116.0906,478.645,-342.6566
511.128,-103.6393,480.8423,-363.2868
511.129,-85.45052,480.9644,-387.0909
511.13025,-62.37888,481.3306,-414.6792
511.1315,-42.72526,478.7671,-441.1689
511.13275,-24.78065,477.0581,-461.3108
511.134,-8.667125,473.64,-477.1801
511.13525,5.127031,469.0013,-490.7301
511.1365,12.81758,466.6819,-500.1297
511.13775,18.79911,465.5833,-507.0878
511.139,23.19371,462.8977,-511.7266
511.14,26.85588,458.2589,-514.5342
511.14125,30.64012,454.2306,-516.2432
511.1425,33.81399,450.9346,-514.6563
511.14375,35.523,449.5918,-512.0928
511.145,36.13337,448.4932,-509.6513
511.146,35.88922,447.8828,-503.9139
511.14725,34.79057,447.1504,-495.0027
511.1485,31.61669,448.0049,-487.5563
511.14975,27.95453,448.249,-480.4761
511.151,23.55993,448.249,-472.4193
511.15225,19.40948,447.7607,-465.5833
511.1535,15.74731,445.9297,-459.8459
511.15475,12.20722,444.2206,-452.2774
511.156,8.056764,440.8026,-442.6337
511.157,5.981536,435.3094,-429.6941
511.15825,5.371176,428.5954,-416.9985
511.1595,5.004959,419.5621,-405.4017
511.16075,4.028382,410.0404,-393.3166
511.162,5.249104,401.0071,-383.0625
511.163,3.90631,392.5841,-374.3954
511.16425,2.929732,383.4287,-365.1179
511.1655,2.197299,374.6395,-358.2818
511.16675,0.7324331,365.4841,-350.9575
511.168,-2.075227,355.108,-345.3422
511.16925,-5.371176,342.1683,-340.7034
511.1705,-8.42298,329.7169,-336.9192
511.17175,-10.74235,315.6786,-332.0363
511.173,-12.81758,299.9313,-327.7638
511.174,-16.11353,284.4282,-323.6133
511.17525,-20.87434,266.9718,-319.4629
511.1765,-33.3257,247.9286,-313.7255
511.17775,-49.31716,234.9889,-302.8611
511.179,-53.46761,219.6078,-297.4899
511.18025,-52.36896,210.0862,-293.0953
511.1815,-46.02121,199.9542,-289.0669
511.18275,-36.13337,192.6299,-288.4565
511.184,-22.8275,188.4794,-287.6021
511.185,-8.178836,186.7704,-288.3345
511.18625,6.591897,185.5497,-290.5318
511.1875,22.70543,186.038,-291.7525
511.18875,36.13337,186.4042,-290.7759
511.19,51.14824,186.1601,-290.1656
511.191,62.25681,184.451,-289.7993
511.19225,69.82529,179.8123,-289.4331
511.1935,74.70817,175.7839,-290.5318
511.19475,76.41718,171.2673,-290.4097
511.196,77.14961,165.774,-291.0201
511.19725,77.39376,159.3042,-288.9448
511.1985,74.70817,154.4213,-288.8228
511.19975,75.19646,148.0735,-288.7007
511.201,73.97574,146.4866,-288.3345
511.202,75.80682,143.0686,-288.5786
511.20325,76.53925,141.3596,-289.7993
511.2045,78.73655,137.5753,-290.5318
511.20575,80.56763,136.8429,-289.5552
511.207,80.32349,136.3546,-289.9214
511.20825,82.39872,134.0352,-289.9214
511.2095,80.44556,134.2794,-290.0435
511.21075,79.10277,134.5235,-291.5084
511.212,77.39376,135.0118,-292.2408
511.213,76.7834,136.1105,-293.0953
511.21425,71.53429,139.0402,-295.4147
511.2155,68.97078,142.5803,-296.5133
511.21675,66.40726,146.3645,-298.8327
511.218,64.45411,149.9046,-300.5417
511.219,61.52438,153.2006,-302.1286
511.22025,58.3505,158.3276,-302.8611
511.2215,56.27527,163.0884,-304.5701
511.22275,52.00275,166.7506,-307.0115
511.224,51.7586,169.6803,-309.3309
511.22525,48.21851,173.2204,-310.0633
511.2265,47.364,174.5632,-310.3075
511.22775,44.55634,177.9812,-311.4061
511.229,43.21355,178.7137,-311.4061
511.23,41.50454,180.5448,-311.2841
511.23125,41.38247,180.5448,-311.8944
511.2325,41.50454,181.3992,-312.2606
511.23375,39.55138,182.8641,-312.993
511.235,39.0631,183.1083,-313.4814
511.23625,37.84237,183.3524,-312.7489
511.2375,37.96445,184.451,-312.1385
511.23875,38.69688,184.2069,-312.871
511.24,37.59823,183.9628,-313.4814
511.241,37.35408,183.4745,-314.2138
511.24225,36.74372,184.6952,-315.1904
511.2435,35.40093,183.9628,-313.4814
511.24475,36.01129,182.7421,-312.993
511.246,36.74372,181.1551,-312.1385
511.247,35.03471,181.5213,-311.8944
511.24825,35.40093,181.8875,-311.6503
511.2495,36.62165,181.3992,-311.0399
511.25075,35.76715,182.9862,-311.2841
511.252,35.88922,182.7421,-309.575
511.25325,35.27886,184.329,-308.1102
511.2545,36.8658,182.9862,-307.6219
511.25575,35.27886,185.3056,-306.5232
511.257,34.91264,185.5497,-304.2039
511.258,36.13337,185.0614,-302.739
511.25925,35.76715,187.0146,-301.2741
511.2605,34.54642,189.0898,-300.0534
511.26175,36.01129,189.0898,-298.3444
511.263,35.64508,190.7988,-296.6354
511.264,35.27886,192.6299,-294.6822
511.26525,36.37751,192.9961,-291.7525
511.2665,36.62165,193.3623,-289.5552
511.26775,36.37751,193.9727,-287.7241
511.269,37.35408,194.7051,-285.6489
511.27025,38.20859,195.3155,-282.1088
511.2715,39.42931,195.4375,-278.8128
511.27275,39.42931,195.9258,-276.6155
511.274,40.65004,196.4141,-274.5403
511.275,43.33562,196.5362,-270.5119
511.27625,42.60319,196.6583,-267.5822
511.2775,44.06805,195.5596,-264.6525
511.27875,45.65499,196.6583,-261.4786
511.28,48.09644,195.1934,-258.3047
511.28125,48.46265,196.0479,-254.5205
511.2825,49.19509,195.8038,-251.3466
511.28375,52.85725,193.7285,-247.6844
511.285,52.97932,195.0713,-245.6092
511.286,55.17662,193.8506,-242.4353
511.28725,56.88564,193.1182,-237.4304
511.2885,57.74014,193.1182,-233.1579
511.28975,60.30365,192.3857,-229.1295
511.291,61.76852,191.8975,-226.9322
511.292,63.96582,191.165,-222.9038
511.29325,64.82033,189.456,-218.6313
511.2945,65.43069,189.3339,-216.434
511.29575,66.89555,188.4794,-213.9925
511.297,69.21492,186.8925,-209.9641
511.29825,69.70321,186.7704,-205.6916
511.2995,71.41222,184.8173,-203.7385
511.30075,73.36538,183.9628,-201.6632
511.302,74.21988,184.2069,-198.7335
511.303,75.19646,183.9628,-194.7051
511.30425,76.29511,182.3758,-192.0195
511.3055,78.00412,181.8875,-189.3339
511.30675,79.34692,180.6668,-187.1366
511.308,79.46899,180.0565,-185.3056
511.30925,79.59106,179.0799,-183.1083
511.3105,82.64286,178.1033,-180.7889
511.31175,84.2298,177.4929,-178.7137
511.313,84.84016,177.1267,-176.3943
511.314,85.69466,175.6619,-175.0515
511.31525,87.40368,176.1501,-174.197
511.3165,88.99062,174.9294,-173.8308
511.31775,88.86855,175.0515,-173.3425
511.319,89.4789,173.7087,-171.3893
511.32,89.60098,172.8542,-169.5583
511.32125,92.16449,171.6335,-167.2389
511.3225,94.11765,171.1452,-164.5533
511.32375,92.40864,172.2438,-162.356
511.325,93.50729,172.7321,-160.4028
511.32625,93.50729,172.3659,-158.2055
511.3275,94.36179,172.7321,-155.8862
511.32875,96.80324,173.8308,-153.5668
511.33,97.4136,174.0749,-151.4916
511.331,98.14603,175.1736,-149.5384
511.33225,99.85504,173.8308,-148.5618
511.3335,100.5875,175.4177,-148.1956
511.33475,99.61089,176.2722,-146.8528
511.336,100.7095,174.4411,-144.7776
511.33725,101.6861,174.5632,-144.0452
511.3385,102.0523,172.3659,-143.1907
511.33975,102.6627,172.3659,-141.3596
511.341,103.8834,171.7556,-140.7492
511.342,103.7614,172.2438,-140.2609
511.34325,103.7614,172.1218,-139.1623
511.3445,104.4938,169.5583,-138.0636
511.34575,105.8366,169.4362,-135.9884
511.347,106.4469,169.4362,-134.7677
511.348,106.569,168.7038,-133.3028
511.34925,107.0573,168.8258,-131.96
511.3505,107.3014,168.8258,-130.3731
511.35175,106.9352,169.07,-129.3965
511.353,107.6677,167.3609,-128.7861
511.35425,107.4235,168.2155,-128.2979
511.3555,107.5456,167.7272,-128.9082
511.35675,109.2546,167.2389,-127.9316
511.358,107.9118,167.9713,-127.4434
511.359,108.8884,168.2155,-127.4434
511.36025,107.6677,168.0934,-127.4434
511.3615,108.0339,167.9713,-127.6875
511.36275,108.1559,167.9713,-127.6875
511.364,106.3249,169.192,-128.2979
511.365,104.86,169.8024,-128.4199
511.36625,105.3483,169.8024,-128.1758
511.3675,104.7379,170.4128,-127.9316
511.36875,104.1276,169.6803,-127.4434
511.37,103.7614,170.779,-126.3447
511.37125,105.2262,169.5583,-125.8564
511.3725,107.6677,168.2155,-124.5136
511.37375,107.9118,166.5065,-123.7812
511.375,109.987,166.7506,-123.6591
511.376,111.0857,167.483,-123.2929
511.37725,112.7947,166.7506,-123.537
511.3785,112.5505,167.2389,-123.2929
511.37975,110.7195,167.2389,-124.7578
511.381,110.1091,168.5817,-125.8564
511.38225,107.9118,169.5583,-127.4434
511.3835,104.9821,169.9245,-127.4434
511.38475,103.0289,172.3659,-129.7627
511.386,101.564,172.6101,-132.9366
511.387,99.1226,174.8074,-135.256
511.38825,97.53567,174.9294,-138.1857
511.3895,96.0708,175.7839,-139.2843
511.39075,95.09422,176.6384,-142.2141
511.392,95.46044,177.9812,-145.9983
511.393,93.62936,177.615,-148.9281
511.39425,90.94377,177.8592,-150.515
511.3955,89.11269,177.1267,-153.6889
511.39675,88.25819,176.1501,-156.1303
511.398,86.18295,176.5164,-158.938
511.39925,85.0843,173.9529,-161.6236
511.4005,84.2298,172.488,-165.0416
511.40175,83.3753,172.6101,-168.3375
511.403,82.52079,170.901,-171.6335
511.404,81.17799,169.3141,-173.4646
511.40525,80.20142,169.4362,-175.6619
511.4065,80.6897,168.2155,-177.4929
511.40775,79.59106,167.7272,-178.8357
511.409,78.73655,167.7272,-180.911
511.41025,78.00412,169.07,-182.8641
511.4115,77.14961,168.3375,-184.2069
511.41275,76.17303,168.3375,-186.8925
511.414,75.44061,169.192,-189.456
511.415,74.83025,168.5817,-192.874
511.41625,73.73159,168.8258,-196.0479
511.4175,71.04601,170.5348,-198.1231
511.41875,68.48249,170.0465,-200.0763
511.42,65.06447,170.1686,-202.6398
511.421,64.20996,168.3375,-204.3488
511.42225,61.15816,169.8024,-205.6916
511.4235,59.57122,170.6569,-208.3772
511.42475,57.74014,170.901,-209.2317
511.426,55.78698,172.1218,-210.0862
511.42725,53.71176,173.2204,-211.5511
511.4285,51.63653,173.7087,-212.8939
511.42975,50.53788,175.2956,-215.7015
511.431,48.46265,176.8826,-219.3637
511.432,45.04463,177.2488,-222.0493
511.43325,43.57977,178.3474,-224.1245
511.4345,40.16175,180.0565,-227.4205
