Time [s],X [°/s],Y [°/s],Z [°/s]
77.832,-6.591897,8.42298,-2.075227
77.833,-5.859465,7.934691,-1.70901
77.83425,-7.202258,9.033341,-1.342794
77.8355,-6.836042,9.643702,-1.464866
77.83675,-5.981536,7.690547,-1.831083
77.838,-6.347753,8.178836,-1.09865
77.83925,-6.591897,8.911269,-2.80766
77.8405,-7.32433,9.887846,-2.685588
77.84175,-5.737392,8.545053,-2.197299
77.843,-6.103609,9.033341,-1.464866
77.844,-5.004959,8.667125,-1.586938
77.84525,-6.347753,9.033341,-1.586938
77.8465,-7.934691,9.155413,-1.831083
77.84775,-6.347753,8.42298,-2.075227
77.849,-6.469825,9.033341,-1.586938
77.85025,-5.004959,8.545053,-2.80766
77.8515,-7.080186,9.521629,-2.929732
77.85275,-5.859465,8.545053,-2.685588
77.854,-5.737392,8.178836,-2.197299
77.855,-6.71397,8.911269,-1.831083
77.85625,-6.225681,8.178836,-1.831083
77.8575,-5.981536,7.934691,-1.831083
77.85875,-7.202258,8.789197,-1.70901
77.86,-7.202258,8.789197,-2.075227
77.861,-7.202258,8.300908,-2.319371
77.86225,-6.225681,8.911269,-1.464866
77.8635,-6.347753,7.568475,-1.464866
77.86475,-6.71397,7.812619,-1.464866
77.866,-5.61532,8.056764,-1.953155
77.86725,-5.981536,8.300908,-1.953155
77.8685,-6.347753,8.667125,-1.342794
77.86975,-7.080186,9.155413,-2.319371
77.871,-5.981536,8.300908,-2.197299
77.872,-6.347753,8.178836,-1.70901
77.87325,-6.225681,8.056764,-1.70901
77.8745,-6.347753,8.545053,-0.9765774
77.87575,-7.568475,9.521629,-1.70901
77.877,-7.32433,8.789197,-2.197299
77.87825,-6.225681,7.690547,-2.197299
77.8795,-6.958114,8.667125,-2.563516
77.88075,-6.71397,9.277485,-2.075227
77.882,-6.103609,8.911269,-2.80766
77.883,-7.202258,9.033341,-2.441443
77.88425,-6.225681,9.033341,-2.319371
77.8855,-6.71397,9.643702,-2.80766
77.88675,-6.347753,8.911269,-2.197299
77.888,-6.103609,8.789197,-2.197299
77.88925,-6.71397,9.399557,-2.197299
77.8905,-6.591897,9.155413,-2.685588
